RegionCode,City,State,Country,Countrylatitude,Countrylongitude,Region,Market
R3161,Columbus,Ohio,United States,37.09024,-95.712891,Eastern US,USCA
R3162,Miami,Florida,United States,37.09024,-95.712891,Southern US,USCA
R3163,Gresham,Oregon,United States,37.09024,-95.712891,Western US,USCA
R3164,Rochester,New York,United States,37.09024,-95.712891,Eastern US,USCA
R3165,Chula Vista,California,United States,37.09024,-95.712891,Western US,USCA
R3166,San Francisco,California,United States,37.09024,-95.712891,Western US,USCA
R3167,Tempe,Arizona,United States,37.09024,-95.712891,Western US,USCA
R3168,Manteca,California,United States,37.09024,-95.712891,Western US,USCA
R3169,Philadelphia,Pennsylvania,United States,37.09024,-95.712891,Eastern US,USCA
R3170,Redondo Beach,California,United States,37.09024,-95.712891,Western US,USCA
R3171,Richmond,Virginia,United States,37.09024,-95.712891,Southern US,USCA
R3172,Bloomington,Indiana,United States,37.09024,-95.712891,Central US,USCA
R3173,Cedar Hill,Texas,United States,37.09024,-95.712891,Central US,USCA
R3174,New York City,New York,United States,37.09024,-95.712891,Eastern US,USCA
R3175,Columbus,Georgia,United States,37.09024,-95.712891,Southern US,USCA
R3176,Los Angeles,California,United States,37.09024,-95.712891,Western US,USCA
R3177,Richmond,Indiana,United States,37.09024,-95.712891,Central US,USCA
R3178,Mount Vernon,New York,United States,37.09024,-95.712891,Eastern US,USCA
R3179,Laredo,Texas,United States,37.09024,-95.712891,Central US,USCA
R3180,Springfield,Virginia,United States,37.09024,-95.712891,Southern US,USCA
R3181,Plantation,Florida,United States,37.09024,-95.712891,Southern US,USCA
R3182,Auburn,Alabama,United States,37.09024,-95.712891,Southern US,USCA
R3183,Detroit,Michigan,United States,37.09024,-95.712891,Central US,USCA
R3184,Chester,Pennsylvania,United States,37.09024,-95.712891,Eastern US,USCA
R3185,Roswell,Georgia,United States,37.09024,-95.712891,Southern US,USCA
R3186,Columbia,South Carolina,United States,37.09024,-95.712891,Southern US,USCA
R3187,Jacksonville,North Carolina,United States,37.09024,-95.712891,Southern US,USCA
R3188,Baltimore,Maryland,United States,37.09024,-95.712891,Eastern US,USCA
R3189,South Bend,Indiana,United States,37.09024,-95.712891,Central US,USCA
R3190,Montgomery,Alabama,United States,37.09024,-95.712891,Southern US,USCA
R3191,Durham,North Carolina,United States,37.09024,-95.712891,Southern US,USCA
R3192,Auburn,New York,United States,37.09024,-95.712891,Eastern US,USCA
R3193,San Diego,California,United States,37.09024,-95.712891,Western US,USCA
R3194,Aurora,Colorado,United States,37.09024,-95.712891,Western US,USCA
R3195,Lakewood,New Jersey,United States,37.09024,-95.712891,Eastern US,USCA
R3196,Henderson,Kentucky,United States,37.09024,-95.712891,Southern US,USCA
R3197,Buffalo,New York,United States,37.09024,-95.712891,Eastern US,USCA
R3198,Redlands,California,United States,37.09024,-95.712891,Western US,USCA
R3199,Salinas,California,United States,37.09024,-95.712891,Western US,USCA
R3200,Haltom City,Texas,United States,37.09024,-95.712891,Central US,USCA
R3201,Oceanside,New York,United States,37.09024,-95.712891,Eastern US,USCA
R3202,Springfield,Missouri,United States,37.09024,-95.712891,Central US,USCA
R3203,Bloomington,Illinois,United States,37.09024,-95.712891,Central US,USCA
R3204,Chico,California,United States,37.09024,-95.712891,Western US,USCA
R3205,Memphis,Tennessee,United States,37.09024,-95.712891,Southern US,USCA
R3206,Bullhead City,Arizona,United States,37.09024,-95.712891,Western US,USCA
R3207,Daytona Beach,Florida,United States,37.09024,-95.712891,Southern US,USCA
R3208,Fayetteville,Arkansas,United States,37.09024,-95.712891,Southern US,USCA
R3209,Westfield,New Jersey,United States,37.09024,-95.712891,Eastern US,USCA
R3210,Atlanta,Georgia,United States,37.09024,-95.712891,Southern US,USCA
R3211,Smyrna,Georgia,United States,37.09024,-95.712891,Southern US,USCA
R3212,San Antonio,Texas,United States,37.09024,-95.712891,Central US,USCA
R3213,Columbia,Maryland,United States,37.09024,-95.712891,Eastern US,USCA
R3214,Troy,Ohio,United States,37.09024,-95.712891,Eastern US,USCA
R3215,San Clemente,California,United States,37.09024,-95.712891,Western US,USCA
R3216,Seattle,Washington,United States,37.09024,-95.712891,Western US,USCA
R3217,Passaic,New Jersey,United States,37.09024,-95.712891,Eastern US,USCA
R3218,Arlington,Virginia,United States,37.09024,-95.712891,Southern US,USCA
R3219,Wilmington,Delaware,United States,37.09024,-95.712891,Eastern US,USCA
R3220,Roseville,California,United States,37.09024,-95.712891,Western US,USCA
R3221,Tulsa,Oklahoma,United States,37.09024,-95.712891,Central US,USCA
R3222,Huntington Beach,California,United States,37.09024,-95.712891,Western US,USCA
R3223,Des Moines,Washington,United States,37.09024,-95.712891,Western US,USCA
R3224,Thomasville,North Carolina,United States,37.09024,-95.712891,Southern US,USCA
R3225,Newport News,Virginia,United States,37.09024,-95.712891,Southern US,USCA
R3226,Parma,Ohio,United States,37.09024,-95.712891,Eastern US,USCA
R3227,The Colony,Texas,United States,37.09024,-95.712891,Central US,USCA
R3228,Salem,Virginia,United States,37.09024,-95.712891,Southern US,USCA
R3229,San Jose,California,United States,37.09024,-95.712891,Western US,USCA
R3230,La Porte,Indiana,United States,37.09024,-95.712891,Central US,USCA
R3231,Cleveland,Ohio,United States,37.09024,-95.712891,Eastern US,USCA
R3232,Oxnard,California,United States,37.09024,-95.712891,Western US,USCA
R3233,Newark,Delaware,United States,37.09024,-95.712891,Eastern US,USCA
R3234,Springfield,Oregon,United States,37.09024,-95.712891,Western US,USCA
R3235,Johnson City,Tennessee,United States,37.09024,-95.712891,Southern US,USCA
R3236,Burlington,Vermont,United States,37.09024,-95.712891,Eastern US,USCA
R3237,Aurora,Illinois,United States,37.09024,-95.712891,Central US,USCA
R3238,Gilbert,Arizona,United States,37.09024,-95.712891,Western US,USCA
R3239,Southaven,Mississippi,United States,37.09024,-95.712891,Southern US,USCA
R3240,Reading,Pennsylvania,United States,37.09024,-95.712891,Eastern US,USCA
R3241,Oklahoma City,Oklahoma,United States,37.09024,-95.712891,Central US,USCA
R3242,Louisville,Colorado,United States,37.09024,-95.712891,Western US,USCA
R3243,Columbus,Indiana,United States,37.09024,-95.712891,Central US,USCA
R3244,Gulfport,Mississippi,United States,37.09024,-95.712891,Southern US,USCA
R3245,Mesa,Arizona,United States,37.09024,-95.712891,Western US,USCA
R3246,Apple Valley,California,United States,37.09024,-95.712891,Western US,USCA
R3247,Loveland,Colorado,United States,37.09024,-95.712891,Western US,USCA
R3248,Lakeville,Minnesota,United States,37.09024,-95.712891,Central US,USCA
R3249,Tampa,Florida,United States,37.09024,-95.712891,Southern US,USCA
R3250,Palm Coast,Florida,United States,37.09024,-95.712891,Southern US,USCA
R3251,Roseville,Michigan,United States,37.09024,-95.712891,Central US,USCA
R3252,Long Beach,California,United States,37.09024,-95.712891,Western US,USCA
R3253,Austin,Texas,United States,37.09024,-95.712891,Central US,USCA
R3254,Fort Collins,Colorado,United States,37.09024,-95.712891,Western US,USCA
R3255,Lakewood,Ohio,United States,37.09024,-95.712891,Eastern US,USCA
R3256,Pasadena,Texas,United States,37.09024,-95.712891,Central US,USCA
R3257,Hempstead,New York,United States,37.09024,-95.712891,Eastern US,USCA
R3258,Virginia Beach,Virginia,United States,37.09024,-95.712891,Southern US,USCA
R3259,Danville,California,United States,37.09024,-95.712891,Western US,USCA
R3260,Minneapolis,Minnesota,United States,37.09024,-95.712891,Central US,USCA
R3261,Cincinnati,Ohio,United States,37.09024,-95.712891,Eastern US,USCA
R3262,Fairfield,Connecticut,United States,37.09024,-95.712891,Eastern US,USCA
R3263,Burlington,Iowa,United States,37.09024,-95.712891,Central US,USCA
R3264,Little Rock,Arkansas,United States,37.09024,-95.712891,Southern US,USCA
R3265,Jonesboro,Arkansas,United States,37.09024,-95.712891,Southern US,USCA
R3266,Lafayette,Indiana,United States,37.09024,-95.712891,Central US,USCA
R3267,El Paso,Texas,United States,37.09024,-95.712891,Central US,USCA
R3268,Logan,Utah,United States,37.09024,-95.712891,Western US,USCA
R3269,Jacksonville,Florida,United States,37.09024,-95.712891,Southern US,USCA
R3270,Glendale,Arizona,United States,37.09024,-95.712891,Western US,USCA
R3271,Chandler,Arizona,United States,37.09024,-95.712891,Western US,USCA
R3272,Troy,New York,United States,37.09024,-95.712891,Eastern US,USCA
R3273,Watertown,New York,United States,37.09024,-95.712891,Eastern US,USCA
R3274,Hialeah,Florida,United States,37.09024,-95.712891,Southern US,USCA
R3275,Hackensack,New Jersey,United States,37.09024,-95.712891,Eastern US,USCA
R3276,League City,Texas,United States,37.09024,-95.712891,Central US,USCA
R3277,Sioux Falls,South Dakota,United States,37.09024,-95.712891,Central US,USCA
R3278,Phoenix,Arizona,United States,37.09024,-95.712891,Western US,USCA
R3279,Oswego,Illinois,United States,37.09024,-95.712891,Central US,USCA
R3280,Chesapeake,Virginia,United States,37.09024,-95.712891,Southern US,USCA
R3281,Corpus Christi,Texas,United States,37.09024,-95.712891,Central US,USCA
R3282,Reno,Nevada,United States,37.09024,-95.712891,Western US,USCA
R3283,Rock Hill,South Carolina,United States,37.09024,-95.712891,Southern US,USCA
R3284,Fayetteville,North Carolina,United States,37.09024,-95.712891,Southern US,USCA
R3285,Charlotte,North Carolina,United States,37.09024,-95.712891,Southern US,USCA
R3286,Cary,North Carolina,United States,37.09024,-95.712891,Southern US,USCA
R3287,Mesquite,Texas,United States,37.09024,-95.712891,Central US,USCA
R3288,Brentwood,California,United States,37.09024,-95.712891,Western US,USCA
R3289,Skokie,Illinois,United States,37.09024,-95.712891,Central US,USCA
R3290,Colorado Springs,Colorado,United States,37.09024,-95.712891,Western US,USCA
R3291,Moreno Valley,California,United States,37.09024,-95.712891,Western US,USCA
R3292,Garden City,Kansas,United States,37.09024,-95.712891,Central US,USCA
R3293,Las Cruces,New Mexico,United States,37.09024,-95.712891,Western US,USCA
R3294,New Castle,Indiana,United States,37.09024,-95.712891,Central US,USCA
R3295,Lancaster,California,United States,37.09024,-95.712891,Western US,USCA
R3296,Carrollton,Texas,United States,37.09024,-95.712891,Central US,USCA
R3297,Florence,South Carolina,United States,37.09024,-95.712891,Southern US,USCA
R3298,Lansing,Michigan,United States,37.09024,-95.712891,Central US,USCA
R3299,Toledo,Ohio,United States,37.09024,-95.712891,Eastern US,USCA
R3300,Washington,District of Columbia,United States,37.09024,-95.712891,Eastern US,USCA
R3301,Tinley Park,Illinois,United States,37.09024,-95.712891,Central US,USCA
R3302,Long Beach,New York,United States,37.09024,-95.712891,Eastern US,USCA
R3303,Grand Prairie,Texas,United States,37.09024,-95.712891,Central US,USCA
R3304,Layton,Utah,United States,37.09024,-95.712891,Western US,USCA
R3305,Hollywood,Florida,United States,37.09024,-95.712891,Southern US,USCA
R3306,Clinton,Maryland,United States,37.09024,-95.712891,Eastern US,USCA
R3307,Marietta,Georgia,United States,37.09024,-95.712891,Southern US,USCA
R3308,Allentown,Pennsylvania,United States,37.09024,-95.712891,Eastern US,USCA
R3309,Bolingbrook,Illinois,United States,37.09024,-95.712891,Central US,USCA
R3310,Nashville,Tennessee,United States,37.09024,-95.712891,Southern US,USCA
R3311,Portland,Oregon,United States,37.09024,-95.712891,Western US,USCA
R3312,Ann Arbor,Michigan,United States,37.09024,-95.712891,Central US,USCA
R3313,West Jordan,Utah,United States,37.09024,-95.712891,Western US,USCA
R3314,Roseville,Minnesota,United States,37.09024,-95.712891,Central US,USCA
R3315,Costa Mesa,California,United States,37.09024,-95.712891,Western US,USCA
R3316,Omaha,Nebraska,United States,37.09024,-95.712891,Central US,USCA
R3317,Dublin,Ohio,United States,37.09024,-95.712891,Eastern US,USCA
R3318,Lawrence,Massachusetts,United States,37.09024,-95.712891,Eastern US,USCA
R3319,Marion,Ohio,United States,37.09024,-95.712891,Eastern US,USCA
R3320,Murfreesboro,Tennessee,United States,37.09024,-95.712891,Southern US,USCA
R3321,Morristown,New Jersey,United States,37.09024,-95.712891,Eastern US,USCA
R3322,Atlantic City,New Jersey,United States,37.09024,-95.712891,Eastern US,USCA
R3323,Newark,Ohio,United States,37.09024,-95.712891,Eastern US,USCA
R3324,Yonkers,New York,United States,37.09024,-95.712891,Eastern US,USCA
R3325,Round Rock,Texas,United States,37.09024,-95.712891,Central US,USCA
R3326,Sierra Vista,Arizona,United States,37.09024,-95.712891,Western US,USCA
R3327,Hot Springs,Arkansas,United States,37.09024,-95.712891,Southern US,USCA
R3328,Grapevine,Texas,United States,37.09024,-95.712891,Central US,USCA
R3329,Lorain,Ohio,United States,37.09024,-95.712891,Eastern US,USCA
R3330,Mission Viejo,California,United States,37.09024,-95.712891,Western US,USCA
R3331,Warwick,Rhode Island,United States,37.09024,-95.712891,Eastern US,USCA
R3332,Santa Ana,California,United States,37.09024,-95.712891,Western US,USCA
R3333,Holland,Michigan,United States,37.09024,-95.712891,Central US,USCA
R3334,Amarillo,Texas,United States,37.09024,-95.712891,Central US,USCA
R3335,Jackson,Mississippi,United States,37.09024,-95.712891,Southern US,USCA
R3336,Kenner,Louisiana,United States,37.09024,-95.712891,Southern US,USCA
R3337,Quincy,Massachusetts,United States,37.09024,-95.712891,Eastern US,USCA
R3338,Madison,Wisconsin,United States,37.09024,-95.712891,Central US,USCA
R3339,Decatur,Illinois,United States,37.09024,-95.712891,Central US,USCA
R3340,Marysville,Washington,United States,37.09024,-95.712891,Western US,USCA
R3341,Manchester,Connecticut,United States,37.09024,-95.712891,Eastern US,USCA
R3342,San Luis Obispo,California,United States,37.09024,-95.712891,Western US,USCA
R3343,Louisville,Kentucky,United States,37.09024,-95.712891,Southern US,USCA
R3344,Carlsbad,New Mexico,United States,37.09024,-95.712891,Western US,USCA
R3345,Mobile,Alabama,United States,37.09024,-95.712891,Southern US,USCA
R3346,Grand Rapids,Michigan,United States,37.09024,-95.712891,Central US,USCA
R3347,Akron,Ohio,United States,37.09024,-95.712891,Eastern US,USCA
R3348,Waco,Texas,United States,37.09024,-95.712891,Central US,USCA
R3349,Rochester,Minnesota,United States,37.09024,-95.712891,Central US,USCA
R3350,Fresno,California,United States,37.09024,-95.712891,Western US,USCA
R3351,Marion,Iowa,United States,37.09024,-95.712891,Central US,USCA
R3352,New Brunswick,New Jersey,United States,37.09024,-95.712891,Eastern US,USCA
R3353,Greeley,Colorado,United States,37.09024,-95.712891,Western US,USCA
R3354,Santa Barbara,California,United States,37.09024,-95.712891,Western US,USCA
R3355,Boynton Beach,Florida,United States,37.09024,-95.712891,Southern US,USCA
R3356,Fargo,North Dakota,United States,37.09024,-95.712891,Central US,USCA
R3357,Lowell,Massachusetts,United States,37.09024,-95.712891,Eastern US,USCA
R3358,Waterloo,Iowa,United States,37.09024,-95.712891,Central US,USCA
R3359,Westminster,California,United States,37.09024,-95.712891,Western US,USCA
R3360,Nashua,New Hampshire,United States,37.09024,-95.712891,Eastern US,USCA
R3361,Arlington,Texas,United States,37.09024,-95.712891,Central US,USCA
R3362,Columbia,Tennessee,United States,37.09024,-95.712891,Southern US,USCA
R3363,Georgetown,Kentucky,United States,37.09024,-95.712891,Southern US,USCA
R3364,Pearland,Texas,United States,37.09024,-95.712891,Central US,USCA
R3365,Bakersfield,California,United States,37.09024,-95.712891,Western US,USCA
R3366,Freeport,Illinois,United States,37.09024,-95.712891,Central US,USCA
R3367,Tallahassee,Florida,United States,37.09024,-95.712891,Southern US,USCA
R3368,Overland Park,Kansas,United States,37.09024,-95.712891,Central US,USCA
R3369,Greenwood,Indiana,United States,37.09024,-95.712891,Central US,USCA
R3370,Urbandale,Iowa,United States,37.09024,-95.712891,Central US,USCA
R3371,Longview,Washington,United States,37.09024,-95.712891,Western US,USCA
R3372,Homestead,Florida,United States,37.09024,-95.712891,Southern US,USCA
R3373,Alexandria,Virginia,United States,37.09024,-95.712891,Southern US,USCA
R3374,Burlington,North Carolina,United States,37.09024,-95.712891,Southern US,USCA
R3375,Pasadena,California,United States,37.09024,-95.712891,Western US,USCA
R3376,Edinburg,Texas,United States,37.09024,-95.712891,Central US,USCA
R3377,Saginaw,Michigan,United States,37.09024,-95.712891,Central US,USCA
R3378,Thornton,Colorado,United States,37.09024,-95.712891,Western US,USCA
R3379,Fort Lauderdale,Florida,United States,37.09024,-95.712891,Southern US,USCA
R3380,Paterson,New Jersey,United States,37.09024,-95.712891,Eastern US,USCA
R3381,Fremont,Nebraska,United States,37.09024,-95.712891,Central US,USCA
R3382,Port Orange,Florida,United States,37.09024,-95.712891,Southern US,USCA
R3383,Fairfield,Ohio,United States,37.09024,-95.712891,Eastern US,USCA
R3384,Huntsville,Alabama,United States,37.09024,-95.712891,Southern US,USCA
R3385,Edmonds,Washington,United States,37.09024,-95.712891,Western US,USCA
R3386,Burbank,California,United States,37.09024,-95.712891,Western US,USCA
R3387,Plano,Texas,United States,37.09024,-95.712891,Central US,USCA
R3388,Greenville,North Carolina,United States,37.09024,-95.712891,Southern US,USCA
R3389,New Rochelle,New York,United States,37.09024,-95.712891,Eastern US,USCA
R3390,Medina,Ohio,United States,37.09024,-95.712891,Eastern US,USCA
R3391,Florence,Kentucky,United States,37.09024,-95.712891,Southern US,USCA
R3392,Denver,Colorado,United States,37.09024,-95.712891,Western US,USCA
R3393,Lawrence,Indiana,United States,37.09024,-95.712891,Central US,USCA
R3394,Saint Charles,Illinois,United States,37.09024,-95.712891,Central US,USCA
R3395,Sparks,Nevada,United States,37.09024,-95.712891,Western US,USCA
R3396,Chattanooga,Tennessee,United States,37.09024,-95.712891,Southern US,USCA
R3397,Pueblo,Colorado,United States,37.09024,-95.712891,Western US,USCA
R3398,Spokane,Washington,United States,37.09024,-95.712891,Western US,USCA
R3399,Lancaster,Ohio,United States,37.09024,-95.712891,Eastern US,USCA
R3400,Plainfield,New Jersey,United States,37.09024,-95.712891,Eastern US,USCA
R3401,Jackson,Michigan,United States,37.09024,-95.712891,Central US,USCA
R3402,Fairfield,California,United States,37.09024,-95.712891,Western US,USCA
R3403,Lakewood,California,United States,37.09024,-95.712891,Western US,USCA
R3404,Yuma,Arizona,United States,37.09024,-95.712891,Western US,USCA
R3405,Tucson,Arizona,United States,37.09024,-95.712891,Western US,USCA
R3406,Springfield,Ohio,United States,37.09024,-95.712891,Eastern US,USCA
R3407,Renton,Washington,United States,37.09024,-95.712891,Western US,USCA
R3408,Lafayette,Louisiana,United States,37.09024,-95.712891,Southern US,USCA
R3409,Concord,North Carolina,United States,37.09024,-95.712891,Southern US,USCA
R3410,North Miami,Florida,United States,37.09024,-95.712891,Southern US,USCA
R3411,Owensboro,Kentucky,United States,37.09024,-95.712891,Southern US,USCA
R3412,Santa Clara,California,United States,37.09024,-95.712891,Western US,USCA
